,Eligibility,Frequency,Arrangements,Costs,Privacy,doc
341,"- **Article Reference**: Titre I
- **Summary**:
  - Eligibility for telework is defined by job characteristics and is listed in an annex.
  - Managers can adjust eligibility after consulting with HR.
  - Employees can request changes to their telework schedule with written notice and manager approval.

### F","- **Article Reference**: Titre I
- **Summary**:
  - Regular telework requires at least three days in the office per week.
  - Some positions require four days in the office.
  - One fixed telework day per week, determined with the manager.
  - For two days of telework per week, one day is fixed, and the second is flexible and optional.

### A","- **Article Reference**: Titre I, Article 5A
- **Summary**:
  - Telework arrangements require manager approval.
  - Disagreements between employee and manager can be resolved by HR.
  - Occasional telework (up to 20 days per year) also requires manager approval and must be declared in e-temptation.

### C","- **Article Reference**: Article 9
- **Summary**:
  - Employees must ensure their home setup is compatible with telework.
  - The company does not cover internet subscription or setup costs.
  - Equipment provided by the company remains its property and must be maintained by the employee.

### P","- **Article Reference**: The document does not mention privacy.
- **Summary**:
  - The document does not mention provisions for the right to disconnect and the privacy of the worker.",ACCOTEXT000046050799
342,"- **Article Reference**: The document does not mention eligibility.
- **Summary**: The document does not specify which workers are eligible for telework, including criteria such as tenure, employment type, or job characteristics.

### F","- **Article Reference**: The document does not mention frequency.
- **Summary**: The document does not specify the frequency of telework allowed, such as the number of days per week permitted or minimum requirements for the employee’s presence in the office.

### A","- **Article Reference**: The document does not mention arrangements.
- **Summary**: The document does not specify the process by which telework arrangements are established, including whether permission must be obtained and whether the manager has discretion over the allowability of telework.

### C","- **Article Reference**: The document does not mention costs.
- **Summary**: The document does not specify the coverage of costs associated with telework, such as IT setup and meal allowance.

### P","- **Article Reference**: The document does not mention privacy.
- **Summary**: The document does not specify provisions for the right to disconnect and the privacy of the worker.

**Note**: The provided document primarily focuses on the extension of an existing telework agreement and does not detail specific policies related to eligibility, frequency, arrangements, costs, or privacy.",ACCOTEXT000046116454
343,"(Article 2.1)
- Eligible employees include those on permanent, fixed-term (excluding interns and apprentices), or temporary contracts, regardless of tenure or work status.
- Job roles must be compatible with telework (e.g., technical feasibility, non-essential physical presence).
- Employees must have IT tools provided by the company and meet technical requirements at home (dedicated workspace, high-speed internet, compliant electrical installation, and home insurance).

### F","(Article 2.2)
- Full-time employees can telework up to 2 days per week.
- Part-time employees' telework days are adjusted to ensure 3 days of office presence per week.
- Telework days are flexible but must be agreed upon with the manager and cannot be carried over week to week.
- Managers can mandate 1 office day per week for team activities.

### A","(Article 2.3)
- Telework requests must be submitted via the company's time management tool by Wednesday evening for the following week.
- Managers must respond within 48 hours; non-response implies acceptance.
- Managers can refuse requests based on specific criteria (e.g., non-eligibility, scheduled team activities, exceeding telework limits).

### C","(Article 4)
- Employees receive a daily allowance of €2.50 for telework days to cover utilities and internet, capped at 2 days per week.
- Employees can be reimbursed up to €100 for home office setup (e.g., chair, desk) every 5 years, or use a company-provided platform for equipment.

### P","(Article 3.2)
- Employees have the right to disconnect from work communications outside of normal working hours (9:00 AM - 6:00 PM).
- The company discourages sending emails or messages between 8:00 PM and 7:00 AM and on weekends.
- Meetings should not be scheduled before 9:00 AM or after 6:00 PM to maintain work-life balance.

The document does not mention meal allowance.",ACCOTEXT000046116462
344,"- **Article 4**: 
  - All employees at Simone Perele (headquarters, sales, and store staff) are eligible for telework.
  - Eligibility is defined in the ""accord collectif sur la mise en œuvre du télétravail"" dated September 23, 2020.

### F","- **Article 4**:
  - Employees can telework up to 2 days per week.

### A","- **Article 4**:
  - Employees must adhere to the Teleworker Charter.
  - An honor statement must be signed by each employee wishing to telework.

### C","- The document does not mention costs.

### P",- The document does not mention privacy.,ACCOTEXT000046116464
345,"(Article 4)
- **Eligible Workers**: 
  - All employees, including full-time and part-time.
  - Special provisions for employees with recognized disabilities (RQTH) based on the recommendation of the occupational physician.
- **Criteria**: 
  - No minimum presence requirement for RQTH employees.

### F","(Article 2 & 3)
- **Regular Telework**: 
  - Up to 2 days per week.
  - Requires annual renewal.
- **Exceptional Telework**: 
  - Up to 3 days per week for full-time employees.
  - Requires manager approval.
  - Can be requested for specific situations like site inaccessibility.

### A","(Article 2 & 3)
- **Process**: 
  - Regular telework requires an annual request and renewal.
  - Exceptional telework requests must be submitted via company tools and approved by the manager or HR.
  - Managers have discretion over approval and must provide reasons for any refusals.

### C","(Article 5.2)
- **Coverage**: 
  - No coverage for relocation costs due to telework.
  - The document does not mention IT setup or meal allowances.

### P","(The document does not mention privacy)
- **Right to Disconnect**: 
  - The document does not mention the right to disconnect.
- **Worker Privacy**: 
  - The document does not mention specific privacy provisions for teleworkers.",ACCOTEXT000046116467
346,"- **Article 1**: The telework policy applies to all employees of the companies within the UES COMDATA FRANCE who are eligible for telework.

### F","- **Article 3**: From June 17, 2022, to December 31, 2022, employees can request to telework 100% of their working time, exceeding the usual limit of 75% telework and the minimum requirement of 4 days of presence on-site.

### A","- **Article 2**: Telework arrangements are established progressively during a transitional period until September 30, 2022. Individual administrative formalities will be completed gradually. Effective implementation of telework will start from September 16, 2022, unless an employee's specific request is approved by the management.

### C","- The document does not mention costs.

### P",- The document does not mention privacy.,ACCOTEXT000046255190
347,"- **Article 2.1**: 
  - Eligible employees include those on full-time or part-time contracts (at least 80% of full-time hours).
  - No minimum tenure is required.
  - Managers may partially or fully refuse telework requests for new hires to facilitate their integration.

### F","- **Article 1.1**:
  - Telework is limited to 2 days or 4 half-days per week per employee.
  - Telework can be taken in full days or half-days.

### A","- **Article 3**:
  - Employees must declare their telework periods in the Absences and Telework management tool (Opale) after informing their manager via email.
  - Managers have the discretion to refuse telework requests, which must be communicated in writing at least 1 working day before the telework period.
  - For new hires, telework can only commence after IT equipment is provided and confirmed functional by the IT Service.

### C","- The document does not mention costs.

### P",- The document does not mention privacy.,ACCOTEXT000046116489
348,"- **Article Reference**: The document does not mention eligibility.
- **Summary**: The document does not mention which workers are eligible for telework.

### F","- **Article Reference**: The document does not mention frequency.
- **Summary**: The document does not mention the frequency of telework allowed.

### A","- **Article Reference**: Article 6.5
- **Summary**:
  - Telework arrangements include financial support for setting up a home office.
  - The company finances 50% of the cost, up to €400, for specific office equipment.
  - This support can be renewed every 5 years.
  - For fixed-term contracts, the financial support is prorated.
  - If an employee leaves within 30 months, 50% of the financial support is deducted from their final pay.

### C","- **Article Reference**: Article 6.5
- **Summary**:
  - The company covers 50% of the cost for home office equipment, up to €400.
  - Eligible items include office chairs, desks, monitors, keyboards, mice, laptop stands, headsets, and desk lamps.
  - This financial support is available every 5 years.

### P","- **Article Reference**: The document does not mention privacy.
- **Summary**: The document does not mention provisions for the right to disconnect and the privacy of the worker.",ACCOTEXT000046433746
349,"(Article 3.4)
- **Eligible Workers**: All employees of Sodexo Pass International (SPI), including both managers and non-managers.
- **Criteria**: Telework is available to all employees, with a focus on those who can perform their tasks remotely.

### F","(Article 3.4)
- **Allowed Frequency**: Employees can telework 1 or 2 days per week.
- **Office Presence Requirement**: Employees must be present in the office for at least 3 days per week.

### A","(Article 3.4)
- **Process**: 
  - Telework is voluntary and must be agreed upon with the employee's direct supervisor.
  - The first telework day must be fixed, while the second can be fixed or variable.
  - Telework arrangements are subject to annual review and can be adjusted during performance reviews or job changes.
  - A simple declaration to the HR department is required to formalize telework arrangements.

### C","(The document does not mention costs)
- **Coverage of Costs**: The document does not mention IT setup, meal allowance, or other costs associated with telework.

### P","(Article 5.1)
- **Right to Disconnect**: 
  - Employees have the right to disconnect from work-related digital tools outside of their regular working hours.
  - Specific guidelines include no obligation to respond to emails between 21:00 and 07:00, on weekends, or during holidays.
- **Privacy Provisions**: 
  - Meetings should not start before 08:30 or after 18:30.
  - Efforts should be made to avoid scheduling meetings on part-time employees' days off.
  - Remote work tools are provided based on the necessity of the employee's role.",ACCOTEXT000046153358
350,"- **Article 5**: The telework policy applies to all employees of RTE. Specific criteria such as tenure, employment type, or job characteristics are not explicitly mentioned.

### F","- The document does not mention the frequency of telework allowed.

### A","- **Article 1**: Telework arrangements are discussed in team workshops where the manager and team collectively decide on the operational implementation of new work modes, including telework.
- **Article 2**: Managers have discretion over telework arrangements and are supported by training and facilitation resources to help implement these arrangements.

### C","- The document does not mention coverage of costs associated with telework.

### P","- **Article 4**: The right to disconnect is emphasized, allowing employees not to connect to work-related digital tools outside of working hours. This includes:
  - Responsibility of the company to ensure this right.
  - No surveillance or control of employees' activities outside working hours.
  - Managerial exemplarity in respecting this right.
  - Specific measures like email signatures indicating no immediate response is expected outside working hours and adjusted meeting durations in Outlook.

The document does not mention specific provisions for the privacy of the worker beyond the right to disconnect.",ACCOTEXT000046153374
351,"(Article 2)
- **Eligible Workers**:
  - Employees with a permanent (CDI) or fixed-term (CDD) contract with at least 3 months of tenure.
  - Employees with 3 months of tenure in their current position if they have moved within the group.
  - Employees who can work autonomously and do not require close managerial support.
  - Employees whose job functions can be performed remotely without disrupting team operations.
  - Employees with a company-provided laptop and a suitable home setup (high-speed internet, phone).
- **Ineligible Workers**:
  - Employees whose roles require physical presence (e.g., continuity of broadcast, specific software/equipment use).
  - Executive managers due to their independent work schedules.
  - Employees on therapeutic telework for health reasons.

### F","(Article 3.3)
- **Telework Days**:
  - Up to 25 telework days from September 1, 2022, to January 9, 2023, for full-time employees.
  - Minimum of 1 day per week in the office to maintain social connections.
  - Pro-rata calculation for part-time employees and those in professional training.
  - No carryover of unused telework days.

### A","(Article 3.1, 3.2, 3.3)
- **Voluntary Basis**:
  - Telework is voluntary and initiated by the employee.
- **Manager Approval**:
  - Requires explicit approval from the manager.
  - Managers can set limits on the number of teleworkers per day and designate mandatory in-office days.
- **Request Process**:
  - Employees must request telework at least 5 business days in advance via the HR system.

### C","(the document does not mention costs)
- The document does not mention coverage of costs associated with telework (such as IT setup and meal allowance).

### P","(Article 4.3, 5.3)
- **Right to Disconnect**:
  - Employees are not required to respond to work communications outside of working hours unless urgent.
  - Managers should respect this right and avoid contacting employees outside telework hours.
- **Data Protection**:
  - Employees must adhere to company IT security and data confidentiality policies.
  - Special attention to personal authentication means, which are confidential and non-transferable.",ACCOTEXT000046153376
352,"(Article 2.1)
- **Eligible Workers**: Employees with jobs that allow for autonomous and remote work, such as administrative tasks or training.
- **Criteria**:
  - Nature of the job and level of autonomy.
  - Ability to maintain a safe and hygienic workspace.
  - Minimum tenure of 6 months.
  - Exclusions: Interns, alternates, and itinerant roles (e.g., regional managers) unless specific tasks allow remote work with managerial approval.

### F","(Article 5.1)
- **Standard**: Up to 2 days of telework per week.
- **Exceptions**: A third day may be allowed occasionally, with a monthly cap of 8 days.
- **Presence Requirement**: Employees must be present in the office at least 3 days per week.

### A","(Article 2.2)
- **Process**:
  - Employees must submit a written request to HR after managerial approval.
  - An addendum to the employment contract will be signed, detailing the start date, duration, and conditions.
  - Managers have discretion to approve or deny requests based on job compatibility.

### C","(Article 10)
- **Coverage**: Employees receive a daily allowance of €2.50 for telework days, capped at €20 per month.
- **Equipment**: The company provides necessary IT equipment, including laptops and accessories.

### P","(Article 13)
- **Right to Disconnect**: Not explicitly mentioned.
- **Data Protection**:
  - Employees must adhere to company IT security and confidentiality policies.
  - Use of company systems must comply with the ""Charter of Good Use of IT Tools.""

The document does not mention the right to disconnect explicitly.",ACCOTEXT000046181155
353,,,,,,ACCOTEXT000046181156
354,"(Article 2.1)
- **Criteria**: 
  - Must be able to work autonomously.
  - Job nature allows remote work (e.g., administrative tasks, training).
  - Must have a suitable workspace that meets hygiene and safety standards.
- **Exclusions**:
  - Employees in trial periods or with less than a specified tenure.
  - Interns and apprentices.

### F","(Article 5.1)
- **Standard**: 
  - Up to 2 days of telework per week.
- **Exceptions**:
  - A third day may be allowed occasionally, with a maximum of 8 days per month.
  - Employees must not be absent from the office for more than 2 days per week, including part-time absences.

### A","(Article 2.2)
- **Process**:
  - Written request to HR after manager approval.
  - Manager assesses compatibility with job and tasks.
  - Written response within one month if denied.
  - Agreement formalized through an addendum to the employment contract.

### C","(Article 9)
- **Coverage**:
  - The document does not mention costs.

### P","(Article 10.1)
- **Right to Disconnect**:
  - Employees must adhere to regular working hours and rest periods.
  - No work beyond contractual hours unless explicitly requested.
- **Data Protection**:
  - Must follow company’s IT security and confidentiality rules.
  - Ensure data integrity, availability, and confidentiality.

This summary adheres to the 300-token limit and provides a clear overview of the telework policy for employees.",ACCOTEXT000046181157
355,"(Article 3)
- **Tenure and Employment Type**: Eligible employees include those on full-time or part-time contracts (minimum 80% of full-time hours), and those on permanent or fixed-term contracts.
- **Job Characteristics**: Only roles that can be performed partially and regularly from a distance are eligible. Roles requiring physical presence, specific equipment, or involving high security/confidentiality risks are excluded.
- **Specific Locations**: Employees at the headquarters, annex sites, regional offices, and certain agencies are eligible.
- **Special Cases**: Interns, apprentices, and temporary workers may be eligible with manager approval.

### F","(Article 6.1)
- **Full-Time Employees**: Up to 2 days per week.
- **Part-Time Employees**: Up to 4 non-consecutive days per month.
- **Special Cases**: Interns and apprentices, if approved, are also limited to 4 non-consecutive days per month.

### A","(Article 5)
- **Initiation**: Employees must request telework from their manager.
- **Approval**: Manager evaluates eligibility and operational impact. Formal agreement is required.
- **Reversibility**: Either party can terminate telework with one week's notice.

### C","(Article 6.3)
- **IT Setup**: Employer provides necessary equipment and covers related insurance.
- **Additional Equipment**: Employees can be reimbursed 50% of the cost (up to €150) for additional equipment every 5 years.

### P","(Article 6.2, Article 7.1)
- **Right to Disconnect**: Employees are not required to use work tools outside of regular hours.
- **Data Security**: Employees must follow company data protection protocols and ensure confidentiality at home.

The document does not mention meal allowance.",ACCOTEXT000046181160
356,"- **Article Reference**: The document does not mention specific eligibility criteria.
- **Summary**: The document does not mention eligibility criteria for telework.

### F","- **Article Reference**: Article 7
- **Summary**:
  - Telework days can be fixed or floating.
  - Fixed telework days: Up to 2 days per week, agreed upon with the manager.
  - Floating telework days: Up to 92 days per year, with a maximum of 2 days per week, agreed upon with the manager at least 24 hours in advance.

### A","- **Article Reference**: Article 7
- **Summary**:
  - Telework days are determined by mutual agreement between the employee and the manager.
  - Fixed days are documented in a form attached to the employee's request.
  - Floating days require manager approval via email and are tracked in the time declaration software.

### C","- **Article Reference**: The document does not mention costs.
- **Summary**: The document does not mention coverage of costs associated with telework.

### P","- **Article Reference**: The document does not mention privacy.
- **Summary**: The document does not mention provisions for the right to disconnect and the privacy of the worker.",ACCOTEXT000046275481
357,"(Article 3)
- **Eligible Workers**:
  - Employees with a permanent or fixed-term contract, with at least 3 months of tenure.
  - Part-time employees working 50% or more.
  - Employees with 3 months in their current position if they have moved within the group.
  - Employees with sufficient autonomy and not requiring close managerial support.
  - Employees whose job can be performed remotely without affecting team or service operations.
  - Employees with a company-provided laptop and suitable home equipment (internet, phone).
- **Non-Eligible Workers**:
  - Jobs requiring physical presence (e.g., journalists, animators).
  - Senior executives due to their independent work schedules.
  - Therapeutic telework for health reasons is excluded.

### F","(Article 4.3.2)
- **Telework Days**:
  - Full-time employees: 25 days of telework from September 1, 2022, to January 9, 2023.
  - Part-time employees: Pro-rated based on their working hours.
  - Alternates and professionalization contracts: Pro-rated based on site presence.
  - Minimum office presence: At least 1 day per week.
  - Exceptions for extraordinary circumstances (e.g., transport strikes, pandemics) with managerial and HR approval.

### A","(Article 4.2)
- **Process**:
  - Telework is voluntary and requires the employee's initiative.
  - Managerial approval is mandatory.
  - Managers determine the maximum number of teleworkers per day and necessary in-office days.
  - Requests must be made at least 5 working days in advance via the HR system.
  - Managers must provide reasons for any refusal.

### C","(the document does not mention costs)
- The document does not mention coverage of costs associated with telework (such as IT setup and meal allowance).

### P","(Article 5.3)
- **Right to Disconnect**:
  - Adheres to the company's existing right to disconnect policy.
  - Managers should avoid contacting employees outside of telework hours.
  - Emails include a disclaimer about not needing to respond outside of work hours unless urgent.
- **Data Protection**:
  - Employees must follow company IT security and data confidentiality rules.
  - Special attention to personal authentication means.

This summary adheres to the 300-token limit and provides a clear overview of the telework policy for employees.",ACCOTEXT000046275487
358,"(Article 2)
- **Eligible Workers**:
  - Employees with a permanent (CDI) or fixed-term (CDD) contract with at least 3 months of tenure.
  - Part-time employees working more than 50%.
  - Employees with 3 months of tenure in their current position if they have moved within the group.
  - Employees who can work autonomously without close managerial support.
  - Employees whose job functions can be performed remotely without disrupting team operations.
  - Employees with a company-provided laptop and a suitable home setup (high-speed internet, phone).

### F","(Article 3.3)
- **Telework Days**:
  - Up to 25 telework days from September 1, 2022, to January 9, 2023.
  - Can be taken as full or half days.
  - Minimum of 1 day per week in the office.
  - Part-time employees and those in professional training have prorated telework days.

### A","(Article 3.1, 3.2, 3.3)
- **Process**:
  - Telework is voluntary and requires the employee's initiative.
  - Requires explicit approval from the manager.
  - Managers determine the maximum number of teleworkers per day and necessary in-office days.
  - Requests must be made at least 5 working days in advance via the HR system.

### C","(The document does not mention costs)
- The document does not mention costs associated with telework (such as IT setup and meal allowance).

### P","(Article 4.3, 5.3)
- **Right to Disconnect**:
  - Employees are not required to respond to work communications outside of working hours unless urgent.
  - Managers must respect this right and avoid contacting employees outside telework hours.
- **Data Protection**:
  - Employees must adhere to the company's IT security and data confidentiality policies.
  - Special attention to personal authentication means, which are confidential and non-transferable.",ACCOTEXT000046275491
359,"(Article 2)
- **Eligible Workers**:
  - Employees with a CDI or CDD contract, full-time or part-time (60%-80% or more), with at least six months of tenure.
  - Interns and apprentices with at least three months of tenure.
  - Pregnant women from the third month of pregnancy until maternity leave.
- **Criteria**:
  - Ability to work autonomously and manage time effectively.
  - Good mastery of necessary IT tools.
  - High-speed internet and compliant electrical installation at home.
  - Job roles that do not require physical presence or specific equipment.

### F","(Article 3)
- **Regular Telework**:
  - Maximum of two days per week.
  - Part-time employees (60%-80%): one day per week.
  - Part-time employees (80% or more): two days per week.
- **Occasional Telework**:
  - Up to three days per month and twenty days per year for CDI, CDD, and apprentices.
  - Interns: one day per month and ten days per year.

### A","(Article 3 & 4)
- **Establishment Process**:
  - Requires prior agreement with the direct supervisor (N+1).
  - Formalized in an addendum to the employment contract.
  - Supervisors can request simultaneous office presence for team members.
  - Occasional telework requires a written request and approval from the supervisor and HR.

### C","(The document does not mention costs)
- The document does not mention coverage of costs associated with telework.

### P","(Article 5)
- **Right to Disconnect**:
  - Employees must regularly check their email and respond promptly during working hours.
  - Must adhere to maximum working hours and rest periods.
- **Privacy**:
  - Employees must ensure a functional internet connection and comply with immigration regulations if teleworking abroad.",ACCOTEXT000046275495
360,"- **Article Reference:** The document does not mention eligibility criteria for telework.

### F","- **Article Reference:** The document does not mention the frequency of telework allowed.

### A","- **Article Reference:** The document does not mention the process by which telework arrangements are established.

### C","- **Article Reference:** The document does not mention the coverage of costs associated with telework.

### P","- **Article Reference:** The document does not mention provisions for the right to disconnect and the privacy of the worker.

**Note:** The provided document does not contain specific information regarding the company's telework policy.",ACCOTEXT000046275532
361,,,,,,ACCOTEXT000046299899
362,"(Article 2.2)
- **Criteria for Employees**:
  - Must be in a contract with the company (including fixed-term, professionalization, apprenticeship contracts).
  - Must have sufficient autonomy and mastery of their role.
  - Must have necessary equipment (computer, phone) provided by the company.
  - Must have an internet connection at home.
- **Criteria for Activities**:
  - Job functions must be compatible with telework.
  - Activities must be executable remotely using digital tools.

### F","(Article 2.4.3)
- **Telework Days**:
  - Allowed between 1 to 5 days per week.
  - Recommended: 2 to 3 days per week.
  - 5 days per week only in exceptional cases.
- **Office Presence**:
  - Days in the office are determined by mutual agreement between the employee and manager.

### A","(Article 2.3)
- **Process**:
  - Telework is voluntary and initiated by the employee.
  - Employees must submit a formal request via email to their manager and HR.
  - The manager and HR review the request based on eligibility criteria.
  - An addendum to the employment contract is created if approved.

### C","(Article 2.4.11)
- **Reimbursements**:
  - Monthly allowance based on telework days:
    - €10 for 1 day/week
    - €20 for 2 days/week
    - €30 for 3 days/week
    - €40 for 4 days/week
    - €50 for 5 days/week
- **Equipment**:
  - Company provides necessary IT equipment.
  - Employees can request additional equipment (e.g., chairs, screens).

### P","(Article 2.4.6 and Article 12)
- **Right to Disconnect**:
  - No work before 8 AM or after 7 PM.
  - Employees should not use work email or tools during rest periods and vacations.
- **Data Protection**:
  - Employees must ensure the confidentiality and security of company data.
  - Company provides secure remote access tools and an IT security charter.",ACCOTEXT000046327517
363,"- **Article Reference**: The document does not mention eligibility.
- **Summary**: The document does not specify which workers are eligible for telework, including criteria such as tenure, employment type, or job characteristics.

### F","- **Article Reference**: The document does not mention frequency.
- **Summary**: The document does not specify the frequency of telework allowed, such as the number of days per week permitted or minimum requirements for the employee’s presence in the office.

### A","- **Article Reference**: The document does not mention arrangements.
- **Summary**: The document does not specify the process by which telework arrangements are established, including whether permission must be obtained and whether the manager has discretion over the allowability of telework.

### C","- **Article Reference**: Article 10
- **Summary**:
  - A monthly indemnity of €2.50 per telework day, capped at €20 per month, is provided.
  - This indemnity covers expenses related to telework, such as internet access and energy costs.
  - Employees in telework continue to receive meal vouchers.

### P","- **Article Reference**: The document does not mention privacy.
- **Summary**: The document does not specify provisions for the right to disconnect and the privacy of the worker.",ACCOTEXT000046327526
364,"- **Article 1**: Eligible employees must:
  - Occupy a position identified as suitable for telework.
  - Hold a contract (either permanent or fixed-term) of at least 6 months.
  - Have a minimum of 3 months of tenure.
  - Demonstrate sufficient autonomy and mastery of their job.
- Employees lacking sufficient autonomy will receive personalized support to reapply after a minimum of four months.

### F","- The document does not mention frequency.

### A","- The document does not mention arrangements.

### C","- The document does not mention costs.

### P",- The document does not mention privacy.,ACCOTEXT000046551716
365,"- **Article 2, Chapitre 3.3**:
  - All employees, including alternants and interns, whose roles are compatible with telework.
  - Must have a permanent or fixed-term contract.
  - Full-time employees can telework up to two days per week.
  - Part-time employees (up to 80%) can telework up to two days per week.
  - Part-time employees (70% or 60%) can telework one day per week.
  - Part-time employees below 60% are not eligible.
  - Interns and alternants need school approval.
  - Roles must not require constant physical presence or managerial support.
  - Employees working at client sites need project manager approval.
  - Confidential data must be secured, as assessed by the hierarchical manager.
  - Telework is not automatic for employees in intercontract situations but can be granted if a specific teleworkable task is assigned.

### F","- **Article 2, Chapitre 3.3**:
  - Full-time employees: Up to two days per week.
  - Part-time employees (up to 80%): Up to two days per week.
  - Part-time employees (70% or 60%): One day per week.
  - Part-time employees below 60%: Not eligible.

### A","- **Article 3, Chapitre 4.2**:
  - Telework is conducted at the employee's home address as stated on the payroll.
  - Temporary telework at another address requires prior approval from the manager and HR.
  - Any address change must be reported to HR.
  - Telework is only permitted within metropolitan France.

### C","- The document does not mention costs.

### P",- The document does not mention privacy.,ACCOTEXT000046551717
366,"(Article 1)**

- Employees eligible for telework must have completed at least 6 months of tenure with the company.
- Both full-time and part-time employees can be eligible, provided their job characteristics allow for remote work.
- Certain roles that require physical presence, such as those involving direct customer interaction or specific equipment, may not be eligible.

*","(Article 2)**

- Employees are allowed to telework up to 3 days per week.
- There is a minimum requirement for employees to be present in the office at least 2 days per week to ensure team cohesion and collaboration.

*","(Article 3)**

- Telework arrangements must be formally requested by the employee and approved by their direct manager.
- Managers have the discretion to approve or deny telework requests based on job requirements and team needs.
- Approved telework arrangements should be documented and reviewed periodically.

*","(Article 4)**

- The company will cover the costs associated with IT setup, including necessary hardware and software.
- No meal allowance will be provided for teleworking days.

*","(Article 5)**

- The document does not mention provisions for the right to disconnect and the privacy of the worker.

This summary provides a concise overview of the company's telework policy, ensuring employees understand the key points related to eligibility, frequency, arrangements, costs, and privacy.",ACCOTEXT000046384845
367,"(Article not specified)**

- The document does not mention specific criteria for worker eligibility for telework.

*","(Article not specified)**

- The document does not mention the frequency of telework allowed.

*","(Article not specified)**

- The document does not mention the process by which telework arrangements are established.

*","(Article not specified)**

- The document does not mention the coverage of costs associated with telework.

*","(Article not specified)**

- The document does not mention provisions for the right to disconnect and the privacy of the worker.

**Note:**
The provided document primarily focuses on the extension of the existing telework agreement and does not detail specific policies regarding eligibility, frequency, arrangements, costs, or privacy. For detailed information on these topics, employees are advised to refer to the original telework agreement dated June 18, 2019, and its addendum dated January 20, 2022.",ACCOTEXT000046384846
368,"- The document does not mention eligibility.

*","- Article 2: Telework is allowed for up to 2 days per week.
- Maximum of 10 days per month.
- Maximum of 25 days per quarter, depending on the calendar.

*","- The document does not mention arrangements.

*","- Article 1: An indemnity of 2.5 euros per day of telework.
- Capped at 25 days per quarter, totaling a maximum of 62.5 euros per quarter.

*",- The document does not mention privacy.,ACCOTEXT000046384868
369,"- **Article Reference**: The document does not mention eligibility.
- **Summary**: The document does not specify which workers are eligible for telework.

### F","- **Article Reference**: The document does not mention frequency.
- **Summary**: The document does not specify the frequency of telework allowed.

### A","- **Article Reference**: Article 5
- **Summary**:
  - The parties aim to update the telework agreement before the end of the current agreement on December 31, 2022.
  - No specific process for establishing telework arrangements is detailed.

### C","- **Article Reference**: The document does not mention costs.
- **Summary**: The document does not specify coverage of costs associated with telework.

### P","- **Article Reference**: The document does not mention privacy.
- **Summary**: The document does not specify provisions for the right to disconnect and the privacy of the worker.",ACCOTEXT000046384879
370,"- **Article Reference**: Not explicitly mentioned in the document.
- **Summary**: The document does not mention specific criteria for telework eligibility.

### F","- **Article Reference**: Not explicitly mentioned in the document.
- **Summary**: The document does not mention the frequency of telework allowed.

### A","- **Article Reference**: Not explicitly mentioned in the document.
- **Summary**: The document does not mention the process by which telework arrangements are established.

### C","- **Article Reference**: Section on ""Allocation télétravail""
- **Summary**:
  - Eligible teleworkers receive a telework allowance of €10 per month.
  - Employees who opt out of telework are not eligible for this allowance.

### P","- **Article Reference**: Article 11 on ""Droit à la déconnexion""
- **Summary**:
  - Employees have the right to disconnect, ensuring work-life balance.
  - No work emails or meetings should occur outside of legal working hours, on weekends, or holidays.

The document does not provide detailed information on eligibility, frequency, or specific telework arrangements but does cover cost allowances and privacy provisions.",ACCOTEXT000046551726
371,"- **Article Reference**: The document does not mention eligibility.
- **Summary**: The document does not specify which workers are eligible for telework, including criteria such as tenure, employment type, or job characteristics.

### F","- **Article Reference**: The document does not mention frequency.
- **Summary**: The document does not specify the frequency of telework allowed, such as the number of days per week permitted or minimum requirements for the employee’s presence in the office.

### A","- **Article Reference**: The document does not mention arrangements.
- **Summary**: The document does not specify the process by which telework arrangements are established, including whether permission must be obtained and whether the manager has discretion over the allowability of telework.

### C","- **Article Reference**: Article 1
- **Summary**:
  - An allocation covering costs related to telework (electricity, Internet, heating) will be provided.
  - The allocation is €2.50 per day of regular telework, capped at €205 annually.
  - Payment is made semi-annually, no later than 2 months after the end of the period.
  - The allocation is exempt from social contributions and taxes as per current URSSAF rules.

### P","- **Article Reference**: The document does not mention privacy.
- **Summary**: The document does not specify provisions for the right to disconnect and the privacy of the worker.",ACCOTEXT000046433776
372,"(Article 1.3)
- **Eligible Workers**: 
  - Employees with a minimum tenure of 6 months.
  - Full-time employees.
  - Roles that can be performed remotely without impacting productivity.
  - Managerial approval required.

### F","(Article 1.3)
- **Telework Frequency**:
  - Up to 2 days per week.
  - Minimum of 3 days per week presence in the office.

### A","(Article 1.3)
- **Establishing Telework Arrangements**:
  - Employees must submit a formal request.
  - Approval is at the manager's discretion.
  - Telework agreements are reviewed annually.

### C","(Article 1.3)
- **Coverage of Costs**:
  - IT setup costs covered by the company.
  - No meal allowance provided.

### P","(Article 2.2)
- **Privacy Provisions**:
  - Right to disconnect outside of working hours.
  - Measures to ensure data privacy and security.

The document does not mention any other specific details beyond these points.",ACCOTEXT000046579333
