,Eligibility,Frequency,Arrangements,Costs,Privacy,doc
248,"- The document does not mention eligibility.

*","- The document does not mention frequency.

*","- Article 1: Employees must submit a request for telework, including an attestation of the conformity of their home electrical installation.

*","- Article 1: Employees must provide an attestation on the honor of the conformity of their home electrical installation, replacing the need for a certificate from a professional inspection.

*",- The document does not mention privacy.,ACCOTEXT000045161686
249,,,,,,ACCOTEXT000045727673
250,"- The document does not mention eligibility.

2. *","- The document does not mention frequency.

3. *","- The document does not mention arrangements.

4. *","- The document does not mention costs.

5. *","- The document does not mention privacy.

The document primarily focuses on the extension and procedural aspects of the telework agreement rather than the specific policy details.",ACCOTEXT000045342047
251,"- **The document does not mention eligibility.**

### F","- **The document does not mention frequency.**

### A","- **The document does not mention arrangements.**

### C","- **The document does not mention costs.**

### P","- **The document does not mention privacy.**

The document primarily focuses on the extension and procedural aspects of the telework agreement, without detailing specific policies related to eligibility, frequency, arrangements, costs, or privacy.",ACCOTEXT000045767872
252,"- **Article 1**: 
  - Eligible workers include all employees on permanent (CDI) and fixed-term (CDD) contracts who were hired before January 1, 2022.
  - Both full-time and part-time employees are eligible.
  - Interns and employees with apprenticeship contracts are not eligible.

### F","- **Article 3**:
  - For managerial staff (cadres), telework is allowed up to 22 days per year starting in 2022.
  - For non-managerial staff (non-cadres), telework will be available starting in 2023, based on a telework charter to be established in 2022.

### A","- **Article 3**:
  - Telework arrangements for non-managerial staff will be defined in a telework charter to be established in 2022.
  - The document does not specify the process for obtaining permission or the manager's discretion over telework.

### C","- The document does not mention coverage of costs associated with telework, such as IT setup or meal allowance.

### P",- The document does not mention provisions for the right to disconnect and the privacy of the worker.,ACCOTEXT000045342054
253,"- **Article 10**: The document does not mention specific criteria for worker eligibility for telework.

### F","- **Article 10**: The document does not mention the frequency of telework allowed.

### A","- **Article 10**: The document states that an agreement on telework will be established in 2022, but does not provide details on the process for establishing telework arrangements.

### C","- **Article 10**: The document does not mention coverage of costs associated with telework.

### P","- **Article 11**: A charter on the right to disconnect and the proper use of digital tools was signed on September 23, 2019, ensuring employees' privacy and the right to disconnect from work outside of working hours.",ACCOTEXT000045342058
254,"- **Article 2.2**: 
  - Telework is available to all eligible employees on a voluntary basis.
  - Employees must work autonomously and have a job compatible with remote work.
  - Exclusions: Jobs requiring permanent on-site presence or access to specific tools/materials.
  - Interns and apprentices are now eligible if they meet autonomy criteria.
  - Autonomy criteria include mastery of internal/external networks, problem-solving ability, tool proficiency, time management, and deadline adherence.
  - Managers can suspend telework for organizational reasons.

### F","- **Article 4.1**: 
  - During a three-month adaptation period, managers can limit telework days to assess employee suitability.
  - No specific frequency of telework days is mentioned beyond the adaptation period.

### A","- **Article 3.3**: 
  - Employees must submit a telework request form and self-assessment.
  - Required documents: Proof of a dedicated workspace, electrical compliance, high-speed internet, and home insurance covering telework.
  - Telework can be terminated by either party during the adaptation period with written notice.

### C","- **Article 3.3**: 
  - Employees must ensure their home insurance covers telework-related risks.
  - No mention of IT setup or meal allowance coverage.

### P","- The document does not mention privacy provisions or the right to disconnect.

This summary adheres to the 300-token limit and provides a clear overview of the telework policy for employees.",ACCOTEXT000045382934
255,"- **Article 5-2**: 
  - Employees eligible for telework include those whose job characteristics allow for remote work.
  - Specific criteria such as tenure or employment type are not mentioned.

### F","- **Article 5-2**: 
  - The document does not specify the number of days per week permitted for telework or minimum requirements for the employee’s presence in the office.

### A","- **Article 5-2**: 
  - The process for establishing telework arrangements is not detailed.
  - It is implied that the company supports the deployment of telework but does not specify if permission must be obtained or if managers have discretion over telework allowability.

### C","- **Article 5-2**: 
  - The document does not mention coverage of costs associated with telework, such as IT setup or meal allowance.

### P","- **Article 5-2**: 
  - The document does not mention provisions for the right to disconnect or the privacy of the worker.",ACCOTEXT000045474684
256,"- **Article Reference**: The document does not mention eligibility.
- **Summary**: The document does not specify which workers are eligible for telework, including criteria such as tenure, employment type, or job characteristics.

### F","- **Article Reference**: The document does not mention frequency.
- **Summary**: The document does not specify the frequency of telework allowed, such as the number of days per week permitted or minimum requirements for the employee’s presence in the office.

### A","- **Article Reference**: The document does not mention arrangements.
- **Summary**: The document does not specify the process by which telework arrangements are established, including whether permission must be obtained and whether the manager has discretion over the allowability of telework.

### C","- **Article Reference**: The document does not mention costs.
- **Summary**: The document does not specify the coverage of costs associated with telework, such as IT setup and meal allowance.

### P","- **Article Reference**: The document does not mention privacy.
- **Summary**: The document does not specify provisions for the right to disconnect and the privacy of the worker.",ACCOTEXT000045474687
257,"(Article 6.2)
- **Employment Type**: Open to both permanent and temporary employees.
- **Tenure**: Minimum of 4 months with the company.
- **Job Characteristics**: Must have sufficient autonomy and not be in a trial or notice period.
- **Non-Eligible Roles**: Specific roles listed in Annex 1, such as Technicians and certain Project Coordinators.

### F","(Article 7.1.1)
- **Regular Telework**: 1-2 days per week, extendable to 3 days after 8 months.
- **Minimum Office Presence**: At least 2 days per week on-site.
- **Part-Time Employees**: Pro-rated telework days based on their work schedule.

### A","(Article 8)
- **Initiation**: Employee must request in writing.
- **Approval**: Requires manager and HR approval.
- **Manager Discretion**: Managers assess based on job compatibility and team needs.

### C","(Article 9)
- **IT Setup**: Company provides necessary equipment like laptops and headsets.
- **Meal Allowance**: The document does not mention meal allowance.

### P","(Articles 14 & 15)
- **Right to Disconnect**: Employees have the right to disconnect outside of working hours.
- **Data Protection**: Employees must adhere to company data security policies.

This summary adheres to the 300-token limit and provides a clear overview of the telework policy for employees.",ACCOTEXT000045474692
258,"- **Article Reference**: The document does not mention specific article numbers for eligibility criteria.
- **Summary**:
  - Telework is applicable to all employees, with special provisions for pregnant employees in their last trimester.
  - No specific tenure or employment type criteria are mentioned.

### F","- **Article Reference**: Article 1.2
- **Summary**:
  - Three types of telework are available: exceptional, occasional, and regular.
  - Exceptional telework is for collective circumstances like pandemics or severe weather.
  - Occasional telework: up to 2 days per month.
  - Regular telework: up to 1 day per week.
  - Pregnant employees in their last trimester can telework up to 5 days per week.

### A","- **Article Reference**: The document does not mention specific article numbers for the process of establishing telework arrangements.
- **Summary**:
  - The document does not specify the process for obtaining permission or the manager's discretion over telework arrangements.

### C","- **Article Reference**: The document does not mention specific article numbers for costs associated with telework.
- **Summary**:
  - The document does not mention coverage of costs such as IT setup or meal allowances.

### P","- **Article Reference**: The document does not mention specific article numbers for privacy provisions.
- **Summary**:
  - The document does not mention the right to disconnect or privacy provisions for teleworking employees.",ACCOTEXT000045594239
259,"- **Article 3**: Telework is available to employees whose roles can be performed remotely.
  - Not eligible: Roles requiring physical presence with patients or specific on-site tasks.
  - Additional criteria:
    - Sufficient autonomy to work remotely.
    - A home environment suitable for telework (dedicated workspace, compliant electrical setup, etc.).
    - Certification of technical and electrical compliance or a suitable coworking space.

### F","- **Article 10**: 
  - Employees are allowed one day or two half-days of telework per week.
  - Telework days must be pre-scheduled and indicated on the employee's planning.
  - Employees must attend in-office meetings as required by their supervisor.

### A","- **Article 4**: 
  - Telework is voluntary and cannot be imposed by the employer, except in exceptional circumstances (e.g., epidemics).
  - Employees must request telework in writing; supervisors have 5 days to respond.
  - Telework agreements are formalized in a signed document.
  - Telework is not a substitute for childcare.

### C","- **Article 13**: 
  - The company does not reimburse telework-related expenses.
  - Professional equipment is provided by the company, negating the need for additional reimbursements.

### P","- **Article 16**: 
  - Teleworkers have the same rights to privacy and health and safety protections as on-site employees.
  - **Article 15**: 
    - Employees must ensure the confidentiality of work-related information.
  - **Droits généraux**: 
    - Employees have the right to disconnect as per Article L.2242-17 of the labor code.

The document does not mention meal allowances.",ACCOTEXT000045594247
260,"- **Article 2-2° Télétravail**
  - All employees of INFOMER are eligible for telework.
  - Specific criteria such as tenure, employment type, or job characteristics are not mentioned.

### F","- **Article 2-2° Télétravail**
  - The document does not specify the number of days per week permitted for telework.
  - There are no minimum requirements for the employee’s presence in the office mentioned.

### A","- **Article 2-2° Télétravail**
  - Employees must have their telework requests validated by their managers.
  - The approved form must be communicated to the HR department.
  - Telework days must be recorded in the time management tool.

### C","- **Article 2-2° Télétravail**
  - The document does not mention coverage of costs associated with telework, such as IT setup or meal allowance.

### P","- **Article 2-2° Télétravail**
  - The document does not mention provisions for the right to disconnect or the privacy of the worker.",ACCOTEXT000045798253
261,,,,,,ACCOTEXT000045798253
262,"(Article 1er, paragraphe 3.1 de l’accord Télétravail)**

- Work must be feasible remotely without causing delays or disruptions.
- Employee must be able to perform duties autonomously.
- Telework must be compatible with the service's proper functioning and team configuration.
- Telework location must meet technical requirements, including high-speed internet and compliant electrical installation.

*","(the document does not mention frequency)**

- The document does not mention the frequency of telework allowed.

*","(the document does not mention arrangements)**

- The document does not mention the process by which telework arrangements are established.

*","(the document does not mention costs)**

- The document does not mention the coverage of costs associated with telework.

*","(the document does not mention privacy)**

- The document does not mention provisions for the right to disconnect and the privacy of the worker.",ACCOTEXT000045964763
263,"- **Article 3**: 
  - All employees are eligible except those whose tasks require a permanent physical presence (e.g., machine operation, public reception).
  - Employees must have sufficient autonomy to manage their work remotely.
  - Interns and apprentices can request telework after 3 months of tenure.
  - Short-term contract employees (less than 3 months) are not eligible.

### F","- **Article 4.1**: 
  - Telework is allowed up to 2 days per week.
  - Days are chosen in consultation with the manager and must be recorded in the time management software.
  - Unused telework days cannot be carried over to the next month.

### A","- **Article 5.1**: 
  - Telework is voluntary and requires a formal request via a specific form.
  - The manager reviews and responds to the request within 15 days.
  - Managers can refuse telework based on eligibility criteria and must provide reasons for refusal.

### C","- **Article 5.3 & 5.4**: 
  - A daily allowance of €2.50 is provided for telework-related expenses (electricity, heating, internet).
  - A one-time reimbursement of up to €150 for ergonomic equipment (e.g., desk, chair) is available, covering 50% of the actual costs.

### P","- **Article 2 & 7**: 
  - Employees have the right to disconnect outside of agreed working hours.
  - The company must respect the employee's privacy and cannot contact them outside of these hours.
  - The company cannot access the employee's home without prior permission.
  - Employees must protect company data and follow IT security protocols.

The document does not mention meal allowance.",ACCOTEXT000046152762
264,"- **Article 2.1 & 2.2**: 
  - Eligible workers are pregnant women, both cadres and non-cadres.
  - Job roles must not require a permanent or near-permanent physical presence (e.g., logistics, sample service, boutiques are excluded).
  - Specific criteria include:
    - Sufficient autonomy as evaluated by the service head.
    - Proficiency with IT tools.
    - Full-time or part-time employment with at least 60% of full-time hours.
    - Minimum one month of tenure.
    - Suitable home workspace with high-speed internet and compliant electrical setup.

### F","- **Article 2.2**:
  - Eligible employees can telework 3 days per week upon informing the employer of pregnancy.
  - From the 6th month of pregnancy, telework is allowed 4 days per week.
  - Presence in the office is required at least one day per week.

### A","- **Article 2.2**:
  - Written request via email or letter to HR with a one-week notice.
  - Telework days are decided with the service head’s agreement and may be adjusted based on service needs.
  - Employees can request meetings with their manager and HR for workload and company connection concerns.

### C","- **The document does not mention costs**.

### P",- **The document does not mention privacy**.,ACCOTEXT000046152765
265,,,,,,ACCOTEXT000046115818
266,"- **Article 3**: 
  - All employees are eligible except those whose tasks require a permanent physical presence (e.g., machine operation, public reception).
  - Employees must have sufficient autonomy to manage their work remotely.
  - Interns and apprentices can request telework after 3 months of tenure.
  - Short-term contract employees (less than 3 months) are not eligible.

### F","- **Article 4.1**: 
  - Telework is allowed up to 2 days per week.
  - Days are chosen in consultation with the manager and must be recorded in the time management system.
  - Unused telework days cannot be carried over to the next month.

### A","- **Article 5.1**: 
  - Telework is voluntary and requires a formal request via a specific form.
  - The manager reviews and responds to the request within 15 days.
  - Managers have discretion to approve or deny based on eligibility criteria and service needs.

### C","- **Article 5.3 & 5.4**: 
  - A daily allowance of €2.50 is provided for telework days to cover electricity, heating, and internet costs.
  - A one-time reimbursement of up to €150 (50% of actual costs) for ergonomic office equipment is available for eligible employees.

### P","- **Article 2 & 7**: 
  - Employees have the right to disconnect outside of agreed working hours.
  - The company respects the privacy of teleworkers and does not access their homes without permission.
  - Confidentiality and data protection measures must be adhered to, including secure use of company-provided IT equipment.",ACCOTEXT000046753891
267,,,,,,ACCOTEXT000038095861
268,"- **Article Reference**: d) Le télétravail
- **Summary**:
  - Currently practiced by 2 service managers.
  - Other employees may be eligible if their job does not require physical presence for tasks such as public reception, providing information, or answering phones.

### F","- **Article Reference**: The document does not mention frequency.
- **Summary**:
  - The document does not mention the frequency of telework allowed.

### A","- **Article Reference**: d) Le télétravail
- **Summary**:
  - Telework is considered for roles that do not require physical presence.
  - No specific process or requirement for obtaining permission is detailed.

### C","- **Article Reference**: The document does not mention costs.
- **Summary**:
  - The document does not mention coverage of costs associated with telework.

### P","- **Article Reference**: The document does not mention privacy.
- **Summary**:
  - The document does not mention provisions for the right to disconnect and the privacy of the worker.",ACCOTEXT000041688160
269,"- **Article Reference**: Article 3.4
- **Summary**:
  - The document does not specify detailed criteria for telework eligibility.
  - A telework charter will be proposed to the unions, which may contain specific eligibility criteria.

### F","- **Article Reference**: The document does not mention frequency.
- **Summary**:
  - The document does not specify the frequency of telework allowed or minimum requirements for office presence.

### A","- **Article Reference**: Article 3.4
- **Summary**:
  - A telework charter will be proposed to the unions.
  - The process for establishing telework arrangements is not detailed in the document.

### C","- **Article Reference**: The document does not mention costs.
- **Summary**:
  - The document does not specify coverage of costs associated with telework, such as IT setup or meal allowance.

### P","- **Article Reference**: The document does not mention privacy.
- **Summary**:
  - The document does not specify provisions for the right to disconnect or the privacy of the worker.",ACCOTEXT000043487387
270,"(Article 2)**

- Employees must have completed at least 6 months of tenure.
- Both full-time and part-time employees are eligible.
- Job roles must be suitable for telework, typically those that do not require a constant physical presence.
- Managerial approval is required to confirm eligibility.

*","(Article 3)**

- Employees are allowed to telework up to 3 days per week.
- A minimum of 2 days per week must be spent in the office.
- Specific a","can be made based on departmental needs and individual circumstances.

**Arrangements (Article 4)**

- Telework arrangements must be formally requested by the employee.
- Approval is at the discretion of the employee’s direct manager.
- A written agreement outlining the telework terms must be signed by both parties.

*","(Article 5)**

- The company covers IT setup costs, including necessary hardware and software.
- No meal allowances are provided for telework days.
- Employees are responsible for their own internet and utility costs unless otherwise specified.

*","(Article 6)**

- Employees have the right to disconnect outside of agreed working hours.
- The company ensures the privacy of teleworkers by adhering to data protection regulations.
- Regular reviews are conducted to ensure compliance with privacy standards.

If the document does not mention a specific topic listed here, state ""the document does not mention [topic]"", where [topic] is the relevant topic.",ACCOTEXT000044179645
271,"(Article 2.1)**

- Employees must have completed at least 6 months of tenure.
- Only full-time employees are eligible.
- Job roles must be suitable for telework, determined by the nature of tasks and responsibilities.
- Managerial approval is required.

*","(Article 2.2)**

- Employees are allowed to telework up to 2 days per week.
- A minimum of 3 days per week presence in the office is required.

*","(Article 2.3)**

- Telework arrangements must be formally requested by the employee.
- Approval is at the discretion of the employee’s direct manager.
- A written agreement outlining the telework terms must be signed by both parties.

*","(Article 2.4)**

- The company covers IT setup costs, including necessary hardware and software.
- No meal allowance is provided for telework days.

*","(Article 2.5)**

- Employees have the right to disconnect outside of standard working hours.
- The company ensures the privacy of teleworkers by adhering to data protection regulations.

Note: The document does not mention any additional topics beyond those summarized above.",ACCOTEXT000046083901
272,"- **Article 1**: Telework is available to ATEC employees who voluntarily choose it and whose job functions allow it.
- **Article 4**: Eligibility is based on mutual agreement between the employee and their hierarchy. Telework is not a right or obligation and must not disrupt ATEC's work organization.

### F","- **Article 1**: 
  - Employees working 4-5 days per week can telework up to 2 days per month (non-carryover), with a maximum of 20 days per year.
  - Employees working 2.5-3 days per week can telework up to 1 day per month (non-carryover), with a maximum of 10 days per year.
  - Telework can be split into half-days but cannot exceed the annual limit.
  - No telework is allowed on Wednesdays.

### A","- **Article 1**: 
  - Regular and flexible telework requires an amendment to the employment contract.
  - Exceptional telework can be authorized by the hierarchical manager for extraordinary situations (e.g., transport strikes, weather conditions, pandemics) or unusual personal circumstances. This does not require a contract amendment.

### C","- The document does not mention costs.

### P","- The document does not mention privacy.

This summary adheres to the 300-token limit and provides a clear overview of the telework policy for employees.",ACCOTEXT000037963015
273,,,,,,ACCOTEXT000038240381
274,"(Article 2)
- **Eligible Workers**: Both managerial and non-managerial employees with permanent (CDI) or fixed-term (CDD) contracts.
- **Tenure Requirement**: Must have at least 6 months of tenure at TOURAINE LOGEMENT.
- **Job Characteristics**: Must have sufficient autonomy in their role and the ability to perform tasks remotely.
- **Exclusions**: Apprentices, professionalization contract holders, and interns are not eligible.
- **Additional Criteria**: Access to necessary remote applications and technical feasibility.
- **Reevaluation**: Eligibility can be reassessed in case of job or location changes.

### F","(Article 3.2)
- **Allowed Frequency**: 1 to 2 days per week.
- **Manager's Discretion**: Frequency is decided by the manager based on job profile, activity, and service constraints.
- **Presence Requirement**: Must maintain necessary in-office presence for team cohesion and service continuity.

### A","(Article 3.3)
- **Manager's Role**: Telework arrangements are managed by the team or service manager.
- **Planning**: Telework is planned in full-day increments and must be scheduled in advance.
- **Flexibility**: Employees must be available for in-office work on telework days if required by the company.

### C","(Article 3.6)
- **Coverage**: The document does not mention specific details about the coverage of costs associated with telework.

### P","(Article 3.4)
- **Work Hours**: Telework must adhere to legal and company time regulations, with a maximum of 7 hours per day.
- **Right to Disconnect**: Employees must respect work hours (8:30-16:30 or 9:00-17:00) and are not allowed to work overtime unless formally requested by the company.
- **Workload Management**: Workload should be equivalent to in-office work and is reviewed annually.

The document does not mention specific provisions for the right to disconnect beyond the stated work hours and workload management.",ACCOTEXT000044214798
275,"- **Article 1**: 
  - Telework is available to all permanent employees whose roles allow for it.
  - Excluded roles: Night watch, Animator, Non-certified instructor/educator, Housekeeper, Educational and social support, Nursing assistant, Nurse, Doctor, Psychologist, 115 hotline operator.
  - New hires can request telework only after completing their probation period, except in exceptional circumstances.

### F","- **Article 6.2**:
  - **Occasional Telework**: Employees can request telework on an occasional basis.
  - **Regular Telework**: Employees can request regular telework for a renewable period of 6 months.

### A","- **Article 6.2**:
  - **Occasional Telework**: Requires a motivated request via the time management software, with a 7-day notice. Approval or denial will be communicated within 48 working hours.
  - **Regular Telework**: Requires a motivated request via a form, subject to managerial approval and planning adjustments in the time management software. Includes a managerial review before and after the 6-month period.
  - Telework can be temporarily suspended for organizational reasons, with 48 hours' notice for occasional telework and 7 days' notice for regular telework.

### C","- The document does not mention costs.

### P",- The document does not mention privacy.,ACCOTEXT000045063675
276,"(Article 10)**

- Workers eligible for telework include those who have completed their probationary period.
- Both full-time and part-time employees are eligible.
- Job characteristics must be suitable for remote work, as determined by the manager.

*","(Article 10)**

- Telework is allowed up to 3 days per week.
- Employees must be present in the office at least 2 days per week.

*","(Article 10)**

- Telework arrangements must be approved by the employee’s manager.
- Managers have discretion over the allowability of telework based on job requirements and performance.

*","(Article 10)**

- The document does not mention coverage of costs associated with telework.

*","(Article 10)**

- The document does not mention provisions for the right to disconnect and the privacy of the worker.",ACCOTEXT000045333219
277,"(Article not specified)**

- The document does not mention eligibility criteria for telework.

*","(Article 1)**

- Telework is compensated based on frequency:
  - 10 € per month for at least one day of telework per week and a minimum of four days per month.
  - 20 € per month for at least two days of telework per week and a minimum of eight days per month.
- Indemnity is prorated based on the number of telework days.

*","(Article not specified)**

- The document does not mention the process by which telework arrangements are established.

*","(Article 1)**

- A fixed indemnity is provided to cover telework expenses:
  - 10 € per month for at least one day of telework per week and a minimum of four days per month.
  - 20 € per month for at least two days of telework per week and a minimum of eight days per month.
- Indemnity is prorated based on the number of telework days.
- No need for expense receipts.

*","(Article not specified)**

- The document does not mention provisions for the right to disconnect and the privacy of the worker.",ACCOTEXT000045538989
278,,,,,,ACCOTEXT000045727688
279,"- **Article 2**: Telework is available to both managerial and non-managerial employees with permanent or fixed-term contracts, whether full-time or part-time.
- Exclusions:
  - Tasks requiring physical presence (e.g., child reception).
  - Tasks involving access to confidential data (e.g., children's files).
  - Tasks needing non-portable Irecov equipment, unless approved by the employee's direct supervisor.

### F","- **Article 5**: Telework is limited to one day per week (maximum 8 hours).
- Telework must be scheduled in a single block of time per week.
- Exceptions for additional telework days are allowed during major pollution episodes, severe weather, or public transport strikes, with prior approval.

### A","- **Article 6**: Employees must voluntarily request telework in writing (email or letter) to the director.
- The director must approve the request, and any refusal must be justified.
- **Article 3**: Exceptional telework due to unforeseen circumstances must be authorized by the head of the establishment.

### C","- **Article 13**: The employer does not cover personal equipment, internet, or phone costs.
- Work-related expenses must be pre-approved by the direct supervisor to be reimbursed.

### P","- **Article 10**: Employees cannot be contacted before 8 AM or after 7 PM, respecting their private life.
- **Article 12**: Employees must adhere to confidentiality and security rules, ensuring the protection of professional information and documents.

The document does not mention meal allowances or IT setup costs.",ACCOTEXT000046327077
280,"- **Article 2**: Employees eligible for telework must:
  - Be on a permanent (CDI) or fixed-term (CDD) contract.
  - Have at least 6 months of tenure in their current position.
  - Not be in a trial or probationary period.
  - Work at least 50% of full-time hours.
  - Possess the necessary individual aptitudes and professional skills, including autonomy and mastery of their role.
  - Note: Interns and apprentices are not eligible due to the need for in-person learning and insufficient job autonomy.

### F","- The document does not mention frequency.

### A","- The document does not mention arrangements.

### C","- The document does not mention costs.

### P",- The document does not mention privacy.,ACCOTEXT000046578781
281,"- **Article Reference**: The document does not mention eligibility.
- **Summary**: The document does not specify which workers are eligible for telework, including criteria such as tenure, employment type, or job characteristics.

### F","- **Article Reference**: Article 1
- **Summary**:
  - Telework is limited to a maximum of 4.33 days per month.
  - Employees can telework no more than 2 days per week.

### A","- **Article Reference**: The document does not mention arrangements.
- **Summary**: The document does not specify the process by which telework arrangements are established, including whether permission must be obtained or if the manager has discretion over telework allowability.

### C","- **Article Reference**: The document does not mention costs.
- **Summary**: The document does not specify coverage of costs associated with telework, such as IT setup or meal allowances.

### P","- **Article Reference**: The document does not mention privacy.
- **Summary**: The document does not provide provisions for the right to disconnect or the privacy of the worker.",ACCOTEXT000046795267
282,"- **Article 2.1, 2.2, 2.3**: 
  - **Regular Telework**: Available to employees who can perform their duties from home regularly.
  - **Occasional Telework**: Implemented by the employer during specific situations like national strikes, temporary site inaccessibility, or government directives.
  - **Exceptional Telework**: For employees not enrolled in regular telework but need to work from home due to specific events or situations.

### F","- **Article 3 bis**:
  - The number of telework days and their weekly or monthly distribution will be defined by a note from the Direction during occasional telework situations.

### A","- **Article 3 bis**:
  - Telework arrangements, especially for occasional telework, are established unilaterally by the Direction in specific situations.
  - Details such as duration, concerned employees, and authorized telework days will be specified by the Direction.

### C","- The document does not mention costs.

### P","- The document does not mention privacy.

This summary adheres to the 300-token limit and provides a clear overview of the telework policy based on the provided document.",ACCOTEXT000046795270
283,"- **Article 2.3**: The document does not specify detailed criteria for eligibility for telework. It mentions the need to define the rules for telework, including the positions potentially concerned.

### F","- **Article 2.3**: The document does not specify the frequency of telework allowed. It states that discussions will be opened to define the rules of application in terms of frequency and duration.

### A","- **Article 2.3**: The document does not provide specific details on the process for establishing telework arrangements. It indicates that discussions will be held to set a precise framework for telework implementation.

### C","- **The document does not mention costs**: There is no information provided regarding the coverage of costs associated with telework, such as IT setup or meal allowance.

### P","- **Article 2.1**: The document mentions an agreement on the right to disconnect, aiming to preserve the work-life balance of employees. Specific rules are to be discussed and agreed upon by the end of March 2019.",ACCOTEXT000037559832
284,"(Article II, Title II)
- **Eligible Workers**:
  - Employees with a full-time or part-time CDI or CDD contract, working at least four days a week.
  - Minimum tenure of 4 months.
  - Sufficient autonomy in their role, not requiring close managerial support.
  - Job roles that can be partially performed remotely using company IT tools.
  - Job roles compatible with the service's operational needs.
- **Exclusions**:
  - Roles requiring physical presence or specific equipment.
  - Roles involving confidential data that must be handled on-site.
  - Employees with significant regular absences from the workplace.
  - Apprentices, professionalization contract holders, and interns.

### F","(Article II, Title I)
- **Fixed Organization**:
  - 1 to 2 days of telework per week for full-time employees.
- **Flexible Organization**:
  - Up to 48 telework days per year, with at least 3 days per week in the office.
  - Telework requests must be made 5 working days in advance and require managerial approval.

### A","(Article I, Title III)
- **Establishment Process**:
  - Requires approval from the direct manager and HR.
  - Employees must submit a telework request form and insurance attestation.
  - Managerial response within 15 days; HR steps in if no response.
  - Telework can be terminated by either party with 15 days' notice.

### C","(Article I, Title IV)
- **Cost Coverage**:
  - Company provides a ""mobility kit"" including a laptop, phone, and Skype.
  - Teleworkers retain meal allowances and transport reimbursements, prorated for telework days.

### P","(Article III, Title IV)
- **Right to Disconnect**:
  - Teleworkers have the same right to disconnect as on-site employees.
- **Privacy Provisions**:
  - Confidentiality of data and proper use of company equipment must be maintained.
  - Teleworkers must ensure their home work environment meets safety standards.

The document does not mention any additional specific privacy measures beyond the right to disconnect and confidentiality obligations.",ACCOTEXT000037957381
285,"- **Article Reference**: Not explicitly mentioned in the provided text.
- **Summary**: The document does not mention specific criteria for worker eligibility for telework.

### F","- **Article Reference**: V-1
- **Summary**:
  - Maximum of 18 telework days per calendar year.
  - Up to 6 telework days can be taken on Wednesdays.
  - Unused telework days cannot be carried over to the next year.
  - No advance telework days are allowed.
  - Telework days are prorated if the agreement is signed mid-year.

### A","- **Article Reference**: V-1
- **Summary**:
  - Telework days must be mutually agreed upon by the employee and their manager.
  - An addendum to the employment contract is required to formalize telework arrangements.

### C","- **Article Reference**: VI-5
- **Summary**:
  - Employees must inform their home insurance company about their telework status.
  - Employees need to ensure their home insurance covers telework activities.
  - An insurance certificate must be provided to the company before telework authorization.

### P","- **Article Reference**: Not explicitly mentioned in the provided text.
- **Summary**: The document does not mention provisions for the right to disconnect and the privacy of the worker.",ACCOTEXT000038038055
286,"- **Article 2.3**: Eligible workers must:
  - Be on a permanent contract (CDI).
  - Have at least 1 year of tenure in their current position.
  - Work at least 80% of full-time hours.
  - Certain roles are excluded, such as early childhood staff, reception staff, IT, logistics, and trainees.

### F","- **Article 4.1**: Telework is limited to:
  - 1 non-fractionable day per week.
  - The specific day is assigned by the HR department and can be rescheduled with a week's notice if necessary.

### A","- **Article 2.1, 2.2, 2.5**: 
  - Telework is voluntary and initiated by the employee during an annual survey.
  - Managers provide initial approval based on job compatibility and team needs.
  - HR finalizes assignments based on priority criteria.
  - Written reasons are provided for any refusals, and employees can request a review.

### C","- **Article 7**: 
  - The company provides necessary equipment (IT, phone, internet) at the telework centers.
  - No mention of meal allowances or other cost coverages.

### P","- **Article 8**: 
  - Employees must adhere to the same confidentiality and security rules as in the office.
  - The document does not mention the right to disconnect explicitly.",ACCOTEXT000038118937
287,"(Article 1-2 / A)
- **Eligible Workers**: Employees who have expressed a need for telework and whose job characteristics align with telework requirements.
- **Criteria**: Based on the ""Charte du Télétravailleur"" established in 2012, telework is voluntary and must align with the needs of the job and the company context.

### F","(Article 1-2 / A)
- **Allowed Frequency**: Not explicitly stated in the document.
- **Minimum Office Presence**: Not explicitly stated in the document.

### A","(Article 1-2 / A)
- **Process**: 
  - Telework requests must be submitted to both the manager and HR manager.
  - Managers have discretion over the approval of telework arrangements.
  - Temporary telework arrangements can be made with the manager's agreement.

### C","(Article 1-2 / A)
- **Coverage of Costs**: The document does not mention coverage of costs associated with telework.

### P","(Article 1-2 / B)
- **Right to Disconnect**: 
  - Based on the law from August 8, 2016, to help employees balance personal and professional life.
  - The existing email usage policy includes provisions for the right to disconnect.
- **Privacy Provisions**: The document does not mention specific privacy provisions for teleworkers.

This summary adheres to the 300-token limit and provides a clear overview of the telework policy for employees.",ACCOTEXT000038095887
288,"- **Article 1**: Telework is available for employees who have the possibility to do so, but specific criteria such as tenure, employment type, or job characteristics are not detailed.

### F","- The document does not mention the frequency of telework allowed.

### A","- **Article 2**: The implementation of telework is subject to further reflection and discussion throughout the year 2019. It implies that permission and managerial discretion will be part of the process, but specific steps are not detailed.

### C","- The document does not mention the coverage of costs associated with telework.

### P",- The document does not mention provisions for the right to disconnect and the privacy of the worker.,ACCOTEXT000038118948
