,Eligibility,Frequency,Arrangements,Costs,Privacy,doc
446,"(Article 3)
- Open to all Sanofi Group employees in France, excluding itinerant workers.
- Applicable to both CDI and CDD employees (excluding alternates).
- Job must be suitable for remote work.
- Part-time employees are eligible under the same criteria.

### F","(Article 4)
- Maximum of 3 days per week.
- Minimum of 2 days per week in the office.
- Average of 50% of work time per month in the office.
- Exceptions for holidays, professional travel, or team meetings.

### A","(Article 24)
- Telework is voluntary and requires mutual agreement between employee and manager.
- Formalized through a request form.
- Manager has discretion to approve or deny based on job suitability and organizational needs.

### C","(Articles 28-30)
- Company provides necessary IT equipment (e.g., laptop, phone).
- Reimbursement for ergonomic office setup up to €170 every 5 years.
- Annual allowance of €120 or €240 based on days teleworked to cover internet and energy costs.

### P","(Articles 21, 22)
- Right to disconnect outside of working hours.
- Employees must declare telework status to their home insurance.
- Company ensures data privacy and security.

The document does not mention meal allowance.",ACCOTEXT000046222508
447,"(Article: CHAPITRE 1 - PERENNISATION DES MESURES EXPERIMENTALES PREVUES PAR L’ACCORD DU 16 JUIN 2021)
- Telework is permanently available to site/sector managers, customer service managers, and their deputies.
- Available to roles in technical property management, maintenance, and exploitation services in the Ile de France interregional directorate.
- Fixed and regular telework for two days is experimentally available to central real estate negotiators (NICE) and tele-advisors for one year.
- Minimum tenure for telework eligibility is reduced from six to three months as an experiment for one year.

### F","(Article: CHAPITRE 2 - NOUVELLES EXPERIMENTATIONS)
- Fixed and regular telework is allowed for up to two days per week for specific roles (NICE and tele-advisors) during the experimental period.

### A","(Article: CHAPITRE 1 - PERENNISATION DES MESURES EXPERIMENTALES PREVUES PAR L’ACCORD DU 16 JUIN 2021)
- Telework arrangements must be approved and are subject to a one-year experimental period.
- A review will be conducted after one year to determine the future of the telework arrangements.

### C","- The document does not mention costs.

### P","- The document does not mention privacy.

This summary adheres to the 300-token limit and provides a clear overview of the telework policy for employees.",ACCOTEXT000046433623
448,"(Article 3-1)
- **Eligible Workers**: 
  - Employees with a permanent or fixed-term contract.
  - Full-time or part-time employees working at least 50%.
  - Employees who have completed their probation period.
  - Employees with disabilities (no tenure or work duration requirements).
- **Non-Eligible Workers**:
  - Apprentices, interns, and employees on professionalization contracts.
  - Part-time employees working less than 50% (unless disabled).
  - Employees whose roles require constant physical presence.

### F","(Article 3-2)
- **Regular Telework**:
  - Up to 8 days per month (2 days per week) for full-time employees.
  - Pro-rated for part-time employees.
- **Occasional Telework**:
  - Up to 24 days per year, pro-rated for part-time employees.
- **Exceptional Telework**:
  - Implemented during unforeseen events like epidemics or natural disasters.

### A","(Article 3-3)
- **Process**:
  - Employees must submit a written request to their manager and HR at least one month in advance.
  - Approval or denial within 15 days.
  - Formalized through an addendum to the employment contract.
  - Managers have discretion based on job nature, team configuration, and technical feasibility.

### C","(Article 8-1)
- **Coverage**:
  - The company provides necessary equipment (e.g., laptops).
  - No provision for printers or copiers.
  - Employees may use personal computers in exceptional cases.

### P","(Article 6.3 & Article 16)
- **Right to Disconnect**:
  - Employees have the right to disconnect from work communications during rest periods.
  - Guidelines and best practices are provided to support this.
- **Privacy**:
  - Employees must be informed of any surveillance measures.
  - Surveillance is limited to professional tool usage.

The document does not mention meal allowances specifically.",ACCOTEXT000046384729
449,"- **Article 4-2-2, Points 11-17**: 
  - Employees with a tenure of at least 60% part-time.
  - Employees with medical prescriptions or disabilities.
  - Pregnant employees and new parents.
  - Employees aged 55 and above.
  - Apprentices for occasional telework.

### F","- **Article 4-2-1**:
  - Regular telework: 1 to 3 days per week.
  - Occasional telework: Up to 90 days per year, not exceeding 3 days per week.
  - Minimum office presence: 2 days per week, with exceptions for specific conditions.

### A","- **Article 4-2-2, Points 5-9**:
  - Telework arrangements require mutual agreement within the team and approval from the manager.
  - Managers ensure balance between flexibility and team cohesion.
  - Changes in telework regime can be requested by the employee or manager with a notice period.

### C","- **Article 10-3-2**:
  - Option 1: Financial reimbursement up to €300 for equipment every three years.
  - Option 2: Provision of necessary equipment by the CDC.

### P","- **Article 12**:
  - Compliance with GDPR and CNIL for data protection.
  - Right to disconnect and maintain work-life balance.
  - Same security and confidentiality standards for data, regardless of work location.

The document does not mention meal allowance.",ACCOTEXT000046795735
450,"(Article 2)
- **Criteria for Eligibility:**
  - Must not require permanent physical presence on-site (e.g., technical management, security).
  - Must have a full-time or part-time contract (at least 50%).
  - Must have at least 3 months of tenure in the current position.
  - Must be able to work autonomously and possess key skills (time management, prioritization, initiative, integration into a team, and reporting).
  - Must be proficient in necessary IT applications and have the required equipment.
  - Must have completed emergency evacuation and fire safety training within the last 18 months.

### F","(Article 6.1)
- **Allowed Frequency:**
  - Up to 65 days of telework per year.
  - Pro-rata adjustment for employees joining mid-year, with a minimum of 15 days.
  - Telework can be planned either recurrently (weekly) or occasionally.

### A","(Article 4)
- **Establishing Telework Arrangements:**
  - Initiated by the employee and requires mutual agreement (double voluntarism).
  - Requires completion of a self-diagnostic questionnaire and an honor declaration.
  - Manager must provide a written response within one month.
  - HR can be involved in case of disputes.

### C","(Article 5.7)
- **Coverage of Costs:**
  - No indemnity for home office use.
  - Meal vouchers are provided for telework days.
  - In exceptional cases (e.g., mandated telework), a €2 daily allowance is provided.

### P","(Article 5.4)
- **Right to Disconnect and Privacy:**
  - Employees are not required to be reachable outside of working hours.
  - Telework should not interfere with personal and family life.
  - Confidentiality and data security must be maintained, with specific measures to ensure information integrity.

The document does not mention any additional topics beyond those summarized above.",ACCOTEXT000046795743
451,"(Article 4.1)
- **Eligible Workers**: Employees eligible for telework include those whose job characteristics allow for remote work and who voluntarily choose to telework.
- **Specific Criteria**: The document does not specify criteria such as tenure or employment type.

### F","(Article 4.1)
- **Allowed Frequency**: Telework is permitted up to 1 day per week.
- **Minimum Office Presence**: Employees must be present in the office for the remaining days of the workweek.

### A","(Article 4.2)
- **Establishment Process**: The specific modalities for telework arrangements will be defined by June 30, 2019.
- **Manager Discretion**: The document does not mention whether managers have discretion over telework allowability.

### C","(The document does not mention costs)
- **Coverage of Costs**: The document does not mention IT setup, meal allowance, or other costs associated with telework.

### P","(Chapter 5)
- **Right to Disconnect**: Measures and a follow-up system to ensure the right to disconnect and work-life balance will be implemented by December 31, 2018.
- **Worker Privacy**: The document does not mention specific provisions for worker privacy beyond the right to disconnect.",ACCOTEXT000037594418
452,"(Article 3)
- **Applicable to all employees** of Urssaf Haute-Normandie, except those with itinerant roles.
- **Job must be dematerialized** and not require physical presence.
- **Employee must demonstrate** autonomy, method, and time management skills.
- **Specific criteria for home office**: sufficient workspace, compliant electrical installation, and adequate internet speed.

### F","(Article 1.2)
- **Three options**:
  - 1 fixed day per week.
  - 2 fixed days per week (priority for long commutes).
  - 26 days per year.

### A","(Article 2)
- **Voluntary basis**: Employee submits a written request with a questionnaire.
- **Approval process**: Reviewed by the Codir and the branch director, with a decision within 45 days.
- **Reversibility**: Both parties can end telework with a 30-day notice during a 3-month adaptation period.

### C","(Article 7.3)
- **Employer covers**:
  - Professional expenses (e.g., internet, electricity) with a monthly allowance.
  - Minimum allowance: €10 for 1 day/week, €20 for 2 days/week, €30 for 3 days/week.
  - **Reimbursement for**: Telephone bills and additional home insurance costs.

### P","(Article 7.1)
- **Right to disconnect**: Contact only during specified hours in the contract.
- **Data protection**: Employees must follow security protocols to ensure data confidentiality.

The document does not mention meal allowance.",ACCOTEXT000037957715
453,"- **Article Reference**: IV.B
- **Summary**:
  - Telework is available for administrative positions not directly linked to production.
  - Employees must request and obtain approval from their supervisor.

### F","- **Article Reference**: IV.B
- **Summary**:
  - Telework is allowed on an occasional basis.

### A","- **Article Reference**: IV.B
- **Summary**:
  - Employees must request telework and receive approval from their supervisor.
  - Employees must adhere to their usual work hours and remain reachable during telework periods.

### C","- **Article Reference**: The document does not mention costs.

### P","- **Article Reference**: IV.B
- **Summary**:
  - Employees have the right to disconnect, with specific rules:
    - No emails between Friday 5 PM and Monday 7:30 AM.
    - No obligation to respond to emails or calls outside work hours or during vacations (except for on-call duties).
    - Option to leave work phones at the office over weekends or before vacations.
    - No work demands on Friday afternoons for Monday morning.
    - Mandatory rest period between the last hour worked and the first hour the next day.",ACCOTEXT000038333525
454,,,,,,ACCOTEXT000038240966
455,"- **The document does not mention eligibility criteria for telework.**

### F","- **The document does not mention the frequency of telework allowed.**

### A","- **The document does not mention the process by which telework arrangements are established.**

### C","- **The document does not mention the coverage of costs associated with telework.**

### P","- **The document does not mention provisions for the right to disconnect and the privacy of the worker.**

The document primarily focuses on salary adjustments, social benefits, mobility plans, and other employee benefits but does not provide specific details on telework policies.",ACCOTEXT000038257232
456,"- The document does not mention eligibility criteria for telework.

2. *","- The document does not mention the frequency of telework allowed.

3. *","- The document does not mention the process by which telework arrangements are established.

4. *","- The document does not mention the coverage of costs associated with telework.

5. *","- The document does not mention provisions for the right to disconnect and the privacy of the worker.

**Reference:**
- Article 6: Telework and On-Call Duty (mentions that a negotiation on telework will be launched in 2019, with a first meeting planned by the end of May 2019).",ACCOTEXT000038408496
457,"- **Article Reference**: The document does not mention specific eligibility criteria for telework.

### F","- **Article Reference**: Article 3
- **Summary**:
  - A pilot program for regular telework will be conducted for the headquarters staff.
  - The aim is to establish a sustainable telework practice within the company.

### A","- **Article Reference**: The document does not mention the process for establishing telework arrangements.

### C","- **Article Reference**: The document does not mention coverage of costs associated with telework.

### P",- **Article Reference**: The document does not mention provisions for the right to disconnect and the privacy of the worker.,ACCOTEXT000038408521
458,"- The document does not mention eligibility for telework.

2. *","- The document does not mention the frequency of telework allowed.

3. *","- The document does not mention the process by which telework arrangements are established.

4. *","- The document does not mention the coverage of costs associated with telework.

5. *",- The document does not mention provisions for the right to disconnect and the privacy of the worker.,ACCOTEXT000038752846
459,"- **Article Reference**: Article 2, Point 10
- **Summary**:
  - Telework is considered a right for employees as per the Macron ordinances.
  - Specific eligibility criteria such as tenure, employment type, or job characteristics are not detailed in the document.

### F","- **Article Reference**: The document does not mention the frequency of telework allowed.
- **Summary**:
  - The document does not specify the number of days per week permitted or minimum requirements for the employee’s presence in the office.

### A","- **Article Reference**: Article 3, Point 2
- **Summary**:
  - Telework arrangements will be negotiated following the elections of the CSE (Social and Economic Committee).
  - The process for obtaining permission and the manager's discretion over telework is not detailed in the document.

### C","- **Article Reference**: The document does not mention the coverage of costs associated with telework.
- **Summary**:
  - The document does not specify whether costs such as IT setup or meal allowances will be covered.

### P","- **Article Reference**: The document does not mention provisions for privacy.
- **Summary**:
  - The document does not address the right to disconnect or the privacy of the worker.

This summary adheres to the 300-token limit and provides a clear overview of the company's telework policy based on the provided document.",ACCOTEXT000038735820
460,"(Article E.1)
- **Eligible Employees**: Full-time employees with a permanent contract who have completed their probation period.
- **Specific Categories**: 
  - Executive managers
  - Employees under the ""forfait jours"" system
  - Support function employees (Finance, IT, HR)
- **Exclusions**: Employees with daily or weekly operational constraints.

### F","(Article E.3)
- **Regular Telework**: 
  - 1 day per week (Tuesday or Thursday)
  - For employees with significant commute times (over 50 km or 1 hour in public transport)
- **Occasional Telework**: 
  - Up to 3 days per semester, not exceeding 1 day per week
  - Allowed during exceptional circumstances (e.g., strikes, weather events)

### A","(Article E.8)
- **Process**: 
  - Employees must request telework through their manager using a specific form.
  - Manager reviews eligibility and operational constraints, then forwards the request to HR.
  - HR provides a response within 15 days.
- **Approval**: Requires a written agreement (letter amendment) specifying telework details.

### C","(Article E.6)
- **Coverage**: 
  - No additional costs covered by the company as telework is for personal convenience.
  - Company provides necessary work tools (laptop, phone, VPN access).

### P","(Article D.1 & D.2)
- **Right to Disconnect**: 
  - Employees are not required to respond to work communications outside of regular working hours, during vacations, or rest periods.
  - Managers must respect employees' right to disconnect and ensure no undue pressure is applied.
- **Privacy**: 
  - Employees must ensure their home workspace complies with safety and ergonomic standards.
  - Regular checks and attestations are required to confirm compliance.

The document does not mention meal allowance.",ACCOTEXT000041870939
461,"(Article 2)
- **Eligible Workers**:
  - Employees with a permanent or fixed-term contract (full-time or part-time ≥ 80%).
  - Minimum tenure of six months in the company and in the current position.
  - Sufficient autonomy in their role, evaluated by their manager.
  - Roles that can be performed remotely without requiring close managerial support or physical presence.
- **Ineligible Workers**:
  - Roles requiring permanent physical presence (e.g., production operators).
  - Employees with specific work schedules (e.g., shift workers).
  - Roles involving frequent travel or handling confidential physical documents.
  - Apprentices, professionalization contracts, CIFRE agreements, and interns.

### F","(Article 3.3)
- **Telework Frequency**:
  - Up to 45 days per year.
  - Typically one day per week, excluding weeks with holidays or leave.
  - Telework days can be taken as full or half days.
  - Requires one-month notice for telework days.
  - Exceptional circumstances may allow for up to two telework days in a week.

### A","(Articles 3.1, 3.2, 3.4, 3.5)
- **Establishing Telework**:
  - Voluntary basis with employer's agreement.
  - Written request by the employee, reviewed by the manager and HR.
  - Formalized through an addendum to the employment contract.
  - Initial four-month adaptation period, with the possibility of termination by either party.
  - Annual renewal and evaluation.

### C","(Article 4.6)
- **Cost Coverage**:
  - No specific indemnity for telework.
  - Exceptional expenses may be reimbursed if pre-approved and justified.
  - No coverage for home-related costs (e.g., electricity, heating, internet).

### P","(Articles 4.4, 4.2)
- **Right to Disconnect**:
  - Employees should not be contacted before 8:00 AM or after 6:30 PM on telework days.
  - Encouraged to avoid using work communication tools during rest periods and holidays.
- **Privacy Provisions**:
  - Employees must ensure a secure and confidential workspace.
  - Compliance with company data protection policies.

The document does not mention meal allowance.",ACCOTEXT000041836971
462,"- **Article 2**: Eligible workers are those classified as ""cadres"" (executives) with autonomy in their schedule, not bound by collective work hours.
- Must be classified at least at coefficient 550 of the conventional classification grid.
- Must hold a position requiring real autonomy in work organization.
- Must have a fixed annual salary not less than 12 times the minimum monthly salary for their classification, plus 10%.

### F","- **Article 4**: The annual work duration is set at 207 days for full-time employees.
- Employees must respect necessary presence periods for the proper functioning of their service or the company.

### A","- **Article 9**: Telework arrangements require a written individual agreement between the employee and the company.
- Both the company and the employee must agree; neither party can impose it on the other.

### C","- The document does not mention costs associated with telework.

### P","- **Article 11**: Employees have the right to disconnect during rest periods, JRS (jours de repos supplémentaires), paid leave, weekly rest, and public holidays.
- The company commits to limiting emails and calls to urgent situations during rest periods.
- Employees are not obliged to read or respond to emails or calls during rest periods.",ACCOTEXT000041890118
463,"- **Article 1.1.3**
  - Eligible workers: CDI, CDD, interim contracts.
  - Excluded: Alternance contracts (apprenticeship, professionalization), interns.
  - Must be full-time or part-time (part-time must be present at least 2 days/week).
  - Must have completed the probation period.
  - Job activities must be compatible with telework (excludes production, commercial relations, security/confidentiality imperatives).
  - Must be capable of working autonomously.

### F","- **Article 1.2.1**
  - Up to 2 days of telework per week.
  - Can be taken as full days or half-days.
  - Part-time employees must be present at least 2 days per week in the office.
  - Telework can be performed from any location within metropolitan France.

### A","- **Article 1.2.2**
  - Employees must request to be enrolled in the telework program via the S2N system.
  - Managers have 3 weeks to respond to requests.
  - Telework days must be scheduled in advance and can be adjusted based on team needs or exceptional events.
  - Managers can refuse requests based on eligibility criteria, with written justification.

### C","- **Article 1.3.5**
  - Company provides standard IT equipment.
  - Additional equipment (e.g., ergonomic chairs) provided based on medical recommendations.
  - Telework cannot commence until necessary equipment is received.

### P","- **Article 1.3.4**
  - Teleworkers must adhere to work hours and rest periods.
  - Right to disconnect is emphasized.
- **Article 1.3.3**
  - Joignability hours are the same as on-site work hours.
  - For forfait-jours/forfait-mission employees, joignability respects daily and weekly rest periods.

The document does not mention meal allowance.",ACCOTEXT000041931744
464,"- **Article Reference**: B/2
- **Summary**:
  - Telework is considered on a case-by-case basis.
  - It is intended for particular circumstances and not as a standard practice.
  - Specific eligibility criteria such as tenure, employment type, or job characteristics are not detailed.

### F","- **Article Reference**: B/2
- **Summary**:
  - The document does not specify the frequency of telework allowed.
  - Telework is not intended to become a norm within the organization.

### A","- **Article Reference**: B/2
- **Summary**:
  - Telework arrangements require approval from the management.
  - The manager has discretion over the allowability of telework.
  - Telework will be addressed and regulated in the upcoming work time agreement.

### C","- **Article Reference**: The document does not mention costs.
- **Summary**:
  - The document does not mention coverage of costs associated with telework, such as IT setup or meal allowance.

### P","- **Article Reference**: I
- **Summary**:
  - The right to disconnect is acknowledged.
  - There are no specific provisions detailed for the privacy of the worker.
  - The topic did not receive specific demands from the employee representatives.",ACCOTEXT000042139704
465,"(Article I.1)
- **Eligible Workers**: All full-time and part-time employees, whether on permanent or temporary contracts, are eligible for telework.
- **Criteria**:
  - The employee's absence must not impact service continuity or protective measures.
  - The employee must be able to work autonomously without requiring others to scan, fax, or provide documents.
  - There must be a clear separation between professional and personal environments to ensure confidentiality.

### F","(Article I.5)
- **Telework Duration**: Telework is conditioned to the confinement period. It ends immediately once the confinement is lifted.
- **Office Presence**: The document does not specify a minimum requirement for office presence during the telework period.

### A","(Article I.3)
- **Process**:
  - Telework can be proposed by either the employer or the employee.
  - Requires a formalized document co-signed by both parties, detailing the telework period, daily hours, and lunch breaks.
  - Telework is voluntary and must be accepted by the Director.

### C","(Article II.1.c)
- **Coverage**:
  - Meal costs are not covered.
  - No changes to lunch voucher benefits.
  - Professional mobile phones are provided for educational and psychological staff.
  - No reimbursement for internet subscription costs.
  - Professional IT equipment is provided for pedagogical, administrative, and managerial staff.

### P","(Article II.1.a)
- **Right to Disconnect**:
  - Employees must not connect outside their working hours.
  - Both managers and employees must respect the right to disconnect during rest periods.
- **Privacy**:
  - Use of personal equipment for work is prohibited to ensure data protection.
  - Professional equipment provided must be used solely for work purposes, and all data on these devices is considered professional unless explicitly marked as private.",ACCOTEXT000041886131
466,"- **Article Reference**: Not explicitly mentioned
- **Summary**: The document does not mention specific criteria for worker eligibility for telework.

### F","- **Article Reference**: 2.1
- **Summary**:
  - Telework is mandated for all positions that can accommodate it.
  - The telework arrangement remains in place as long as the national directive is active and the work can be efficiently managed remotely.

### A","- **Article Reference**: 2.1
- **Summary**:
  - Telework was implemented following a directive from the Ministry of Labor on March 15, 2020.
  - The decision was made on March 16, 2020, and applied from March 17, 2020.
  - The arrangement will continue until the national directive is lifted and as long as it is effective for the concerned activities.

### C","- **Article Reference**: Not explicitly mentioned
- **Summary**: The document does not mention coverage of costs associated with telework.

### P","- **Article Reference**: Not explicitly mentioned
- **Summary**: The document does not mention provisions for the right to disconnect and the privacy of the worker.",ACCOTEXT000041931752
467,"- **Article Reference**: Not explicitly mentioned in the document.
- **Summary**: The document does not mention specific criteria for worker eligibility for telework.

### F","- **Article Reference**: Not explicitly mentioned in the document.
- **Summary**: The document does not mention the frequency of telework allowed.

### A","- **Article Reference**: Article 1
- **Summary**:
  - Telework is established as a rule for positions that allow it, per emergency regulations.
  - Employees can organize their work hours and workload in consultation with their manager.

### C","- **Article Reference**: Article 1
- **Summary**:
  - **IT Setup**: 
    - Company provides computers and phones.
    - Indemnity for personal computer/VPN use: €10/month minimum, €2/day maximum.
    - Indemnity for personal phone use: €5/week minimum, €25/month maximum.
  - **Meal Allowance**: 
    - Teleworkers receive meal vouchers if the workday is recorded as ""telework"" in the Chronotique tool.
  - **Overall Limit**: 
    - Total indemnity capped at €50/month (€30/month if using a company-provided computer and personal phone).

### P","- **Article Reference**: Article 1
- **Summary**:
  - Emphasis on balancing connection and disconnection times to maintain work-life balance.
  - Regular check-ins between colleagues are encouraged for mutual support.",ACCOTEXT000041947524
468,"- **Article I.2**: Telework is prioritized for all activities whenever possible, especially for employees with specific health conditions or childcare responsibilities.

### F","- **Article I.2**: The document does not specify the exact frequency of telework allowed.

### A","- **Article I.2**: Telework arrangements are encouraged in line with public health recommendations. The document does not specify if permission must be obtained or if managers have discretion over telework.

### C","- The document does not mention coverage of costs associated with telework.

### P",- The document does not mention provisions for the right to disconnect and the privacy of the worker.,ACCOTEXT000041960279
469,"- **Criteria**: Employees eligible for telework include those with a formalized telework agreement as part of their employment contract. (Article 5, Section E)

### F","- **Allowed Frequency**: Telework is permitted up to 2 days per week. (Article 5, Section E)

### A","- **Process**: Telework arrangements must be formalized through an addendum to the employment contract. Managers have discretion over the approval and scheduling of telework days. (Article 5, Section E)

### C","- **Coverage**: The document does not mention coverage of costs associated with telework.

### P","- **Provisions**: Employees are not required to use company-provided IT equipment during rest periods, weekends, or holidays, except in exceptional circumstances. (Article 2, Section B, Subsection 3)

This summary adheres to the 300-token limit and provides a clear overview of the telework policy for employees.",ACCOTEXT000042067949
470,"- **Article 10**: 
  - All employees whose job activities permit telework are eligible.
  - Telework can be requested by the employee or proposed by the management.

### F","- **Article 10**: 
  - Telework can be occasional or regular.
  - The document does not specify the exact number of days per week allowed.

### A","- **Article 10**: 
  - Telework arrangements must be approved by the management.
  - An addendum to the employment contract will be signed for regular telework, detailing the implementation and control measures.

### C","- **Article 10**: 
  - For occasional telework, the company may provide a laptop and USB key.
  - For regular telework, the company covers part or all of the internet subscription and provides necessary equipment (PC, USB key, printer).

### P","- **Article 10**: 
  - The document does not mention the right to disconnect or specific privacy provisions for teleworkers.

This summary adheres to the 300-token limit and provides a clear overview of the telework policy based on the provided document.",ACCOTEXT000042272603
471,"- **Article 7**: Telework is available to employees through a company agreement under legal and regulatory conditions.

### F","- **Article 7**: The document does not specify the frequency of telework allowed.

### A","- **Article 7**: Telework arrangements are established through a company agreement, adhering to legal and regulatory conditions.

### C","- **Article 7**: The document does not mention coverage of costs associated with telework.

### P",- **Article 7**: The document does not mention provisions for the right to disconnect and the privacy of the worker.,ACCOTEXT000042272605
472,"- **Article VI**: Telework is extended to ""Etam"" employees (non-executive staff).
- No specific criteria regarding tenure or employment type are mentioned.

### F","- **Article VI**: Telework is allowed for one day per week.
- The specific day must be agreed upon with the manager to meet the needs and constraints of the activity.

### A","- **Article VI**: Telework days must be scheduled in agreement with the manager.
- The manager has discretion over the scheduling to ensure it aligns with business needs.

### C","- The document does not mention costs associated with telework.

### P",- The document does not mention provisions for the right to disconnect and the privacy of the worker.,ACCOTEXT000042139732
473,"- **Article Reference**: The document does not mention specific criteria for eligibility.
- **Summary**: The document does not specify which workers are eligible for telework, including criteria such as tenure, employment type, or job characteristics.

### F","- **Article Reference**: The document does not mention the frequency of telework allowed.
- **Summary**: The document does not specify the number of days per week permitted for telework or any minimum requirements for the employee’s presence in the office.

### A","- **Article Reference**: The document does not mention the process for establishing telework arrangements.
- **Summary**: The document does not specify whether permission must be obtained or if the manager has discretion over the allowability of telework.

### C","- **Article Reference**: The document does not mention the coverage of costs associated with telework.
- **Summary**: The document does not specify coverage for costs such as IT setup or meal allowances.

### P","- **Article Reference**: The document does not mention provisions for the right to disconnect and the privacy of the worker.
- **Summary**: The document does not specify any provisions for the right to disconnect or the privacy of the worker.

**Note**: The document primarily focuses on the renewal and duration of the telework agreement, without detailing specific policies related to eligibility, frequency, arrangements, costs, or privacy.",ACCOTEXT000042272638
474,"- **Article 1**:
  - Employees with at least 6 months of tenure, in either CDI (permanent contract) or CDD (fixed-term contract).
  - Excludes employees whose roles require full-time physical presence, such as those directly involved in patient care.

### F","- **Article 2**:
  - Telework is limited to 2 days per week.
  - Mandatory in-office presence varies by work percentage:
    - 90%-100% work time: 3 days in-office.
    - 70%-80% work time: 2.5 days in-office.
    - 50%-60% work time: 2 days in-office.
  - Telework can be done in half-day or full-day increments.

### A","- **Article 3**:
  - Telework can be requested by eligible employees, the occupational physician, or proposed by the supervisor.
  - Written request to the Direction, 3 months prior to the desired start date.
  - Requires mutual agreement and can be accepted or refused within 30 days.
  - An addendum to the employment contract is created for one year, renewable annually.

### C","- **Article 4**:
  - Specific accommodations for teleworking employees with disabilities may be made based on the occupational physician's recommendations, provided costs are not disproportionate.

### P","- **Article 7**:
  - Teleworkers must comply with the General Data Protection Regulation (GDPR).
- **Article 3**:
  - The addendum specifies contactable hours, which cannot exceed the employee's theoretical daily work hours.

The document does not mention meal allowances or IT setup costs.",ACCOTEXT000042495847
475,"- **Article Reference**: The document does not mention eligibility.
- **Summary**: The document does not specify which workers are eligible for telework.

### F","- **Article Reference**: The document does not mention frequency.
- **Summary**: The document does not specify the frequency of telework allowed.

### A","- **Article Reference**: Conditions de travail, CFDT
- **Summary**:
  - Telework was implemented temporarily due to the health situation and government requests.
  - A negotiation is necessary to establish telework permanently.

### C","- **Article Reference**: The document does not mention costs.
- **Summary**: The document does not specify the coverage of costs associated with telework.

### P","- **Article Reference**: Conditions de travail, CFDT
- **Summary**:
  - There is a renewal of communication to employees about the right to disconnect.
  - No specific details on privacy provisions for telework are provided.

This summary adheres to the 300-token limit and provides the requested information based on the document provided.",ACCOTEXT000042626743
476,"- **Article 1.1**: All full-time and part-time employees, whether on permanent or temporary contracts, are eligible for telework if their roles do not require permanent on-site presence.
- **Article 1.1**: Eligibility is confirmed by the direction based on specific criteria, including the ability to maintain service continuity and work autonomously.

### F","- **Article 1.1**: Full-time employees can telework from half a day to two full days per week.
- **Article 1.1**: Part-time employees can telework from half a day to one and a half days per week.
- **Article 1.1**: Telework should not result in a complete absence from the office during the week.

### A","- **Article 1.3**: Telework can be proposed by either the employer or the employee and must be formalized through a co-signed document.
- **Article 1.3**: Telework is voluntary and must be accepted by the Director.

### C","- **Article 2.1.c**: Meal costs are not covered; employees with meal vouchers will continue to receive them.
- **Article 2.1.c**: Professional phones and laptops are provided for specific roles, but no internet subscription costs will be reimbursed.

### P","- **Article 2.1.a**: Employees must adhere to their usual work hours and are not allowed to work overtime without written permission.
- **Article 2.1.a**: Both employees and managers must respect the right to disconnect during rest periods and outside agreed work hours.",ACCOTEXT000042578418
477,"- **Article 1.1**: Telework is mandatory for employees who can perform all tasks remotely. For others, work a","- **Article 1.1**: Telework is required 100% for eligible employees during the crisis. On-site presence is limited to tasks that cannot be done remotely.

### A","should minimize social interactions and allow for necessary on-site tasks.

### Frequency
- **Article 1.1**: Telework is required 100% for eligible employees during the crisis. On-site presence is limited to tasks that cannot be done remotely.

### Arrangements
- **Article 1.1**: Telework is imposed by the employer during the crisis. The Social and Economic Committee has been informed. Usual telework rules do not apply; the focus is on adhering to national health protocols.

### C","- **Article 1.1**: Employees in classes 1 to 7 receive a telework allowance of 3 euros per telework day, within URSSAF limits.

### P","- **Article 1.1**: The agreement maintains provisions for work accidents, privacy, right to disconnect, quality of work life, and rest periods during telework.

The document does not mention specific IT setup or meal allowances.",ACCOTEXT000042762051
478,"- **Article 2**: Telework eligibility is limited to administrative personnel. The document does not specify additional criteria such as tenure, employment type, or job characteristics.

### F","- The document does not mention the frequency of telework allowed.

### A","- **Article 2**: All telework and schedule adjustment requests will be reviewed by the management. The process requires employees to submit their requests, which will then be studied by the Direction.

### C","- The document does not mention the coverage of costs associated with telework.

### P",- The document does not mention provisions for the right to disconnect and the privacy of the worker.,ACCOTEXT000043123330
479,"- The document does not mention eligibility for telework.

2. *","- The document does not mention the frequency of telework allowed.

3. *","- The document does not mention the process by which telework arrangements are established.

4. *","- The document does not mention the coverage of costs associated with telework.

5. *",- The document does not mention provisions for the right to disconnect and the privacy of the worker.,ACCOTEXT000043777816
